id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
#meta +id,#meta +code,#loc +airport +type,#loc +airport +name,#geo +lat,#geo +lon,#geo +elevation +ft,#region +continent +code,#country +name,#country +code +iso2,#adm1 +name,#adm1 +code +iso,#adm1 +code +local,#loc +municipality +name,#status +scheduled,#loc +airport +code +gps,#loc +airport +code +iata,#loc +airport +code +local,#meta +url +airport,#meta +url +wikipedia,#meta +keywords,#meta +score,#date +updated
342185,PH-0353,small_airport,A O Floirendo Airstrip,7.38908,125.57206,118,AS,Philippines,PH,Davao del Norte Province,PH-DAV,DAV,Panabo,0,,,,,,,50,2022-11-15T13:32:06+00:00
342186,PH-0354,small_airport,Searbemco Airstrip,7.380145,125.58743,75,AS,Philippines,PH,Davao del Norte Province,PH-DAV,DAV,Panabo,0,,,,,,Dapco,50,2022-11-15T13:32:33+00:00
342187,PH-0355,small_airport,Evergreen Farms Airstrip,7.30567,125.65782,58,AS,Philippines,PH,Davao del Norte Province,PH-DAV,DAV,Panabo,0,,,,,,,50,2022-11-15T13:30:00+00:00
342188,PH-0356,small_airport,Kasilak Airstrip,7.3335,125.5971,108,AS,Philippines,PH,Davao del Norte Province,PH-DAV,DAV,Panabo,0,,,,,,,50,2021-03-18T13:58:05+00:00
337365,PH-0207,small_airport,Tibagon Airstrip,7.24833,125.84361,,AS,Philippines,PH,Davao de Oro Province,PH-COM,COM,Pantukan,0,,,,,,,50,2020-11-18T10:12:01+00:00
504860,PH-0544,small_airport,Musahamat Farms Airport,7.18966,125.87845,62,AS,Philippines,PH,Davao de Oro Province,PH-COM,COM,Pantukan,0,,,,,,,50,2022-11-15T11:37:29+00:00
504861,PH-0545,small_airport,PIntatagan Airport,7.0776,125.94147,52,AS,Philippines,PH,Davao de Oro Province,PH-COM,COM,Pantukan,0,,,,,,,50,2022-11-15T11:42:44+00:00
325681,PH-0020,small_airport,Paracale Airstrip,14.2881,122.80068,,AS,Philippines,PH,Camarines Norte Province,PH-CAN,CAN,Paracale,0,,,,,,Paracale,50,2018-01-02T03:25:39+00:00
32223,RPLY,small_airport,Alabat Island Airport,14.232,121.929001,6,AS,Philippines,PH,Quezon Province,PH-QUE,QUE,Perez,0,RPLY,,,,,,50,2020-11-18T09:37:09+00:00
5685,RPLA,small_airport,Pinamalayan Airport,12.9858,121.426003,92,AS,Philippines,PH,Oriental Mindoro Province,PH-MDR,MDR,Pinamalayan,0,RPLA,,RP11,,,,50,2020-12-16T16:46:26+00:00
504872,PH-0556,small_airport,Philippines Paramotor Training Field,6.28177,125.0104,1581,AS,Philippines,PH,South Cotabato Province,PH-SCO,SCO,Polomolok,0,,,,,,,50,2022-11-15T15:02:23+00:00
351522,PH-0463,closed,President Quirino Airport,6.71163,124.72773,105,AS,Philippines,PH,Sultan Kudarat Province,PH-SUK,SUK,President Quirino,0,,,,,,President Kirinu,50,2022-11-15T13:15:46+00:00
508762,PH-0579,small_airport,Tala Beach Airfield,9.98197,118.66476,62,AS,Philippines,PH,Palawan Province,PH-PLW,PLW,Puerto Princesa,0,,,,,,,50,2023-05-18T12:22:54+00:00
504731,PH-0505,small_airport,Isugod Airstrip,9.3339,118.13615,,AS,Philippines,PH,Palawan Province,PH-PLW,PLW,Quezon,0,,,,,,,50,2022-11-08T03:52:22+00:00
504732,PH-0506,small_airport,Berong Airport,9.47611,118.20977,,AS,Philippines,PH,Palawan Province,PH-PLW,PLW,Quezon,0,,,,,,,50,2022-11-08T03:53:21+00:00
504733,PH-0507,small_airport,Apurawan Airport,9.59763,118.33837,,AS,Philippines,PH,Palawan Province,PH-PLW,PLW,Quezon,0,,,,,,Apurauan,50,2022-11-14T09:29:00+00:00
5437,RP14,closed,Magat River Multipurpose Project  Airstrip,16.829927,121.499659,384,AS,Philippines,PH,Isabela Province,PH-ISA,ISA,Ramon,0,,,,,,"Ambatali, MRMP, Magat River Management Project, Magat Dam, RP0D",50,2022-08-08T00:49:06+00:00
354949,PH-0484,small_airport,Rio Tuba Airport,8.549497,117.436259,,AS,Philippines,PH,Palawan Province,PH-PLW,PLW,Rio Tuba,0,,,,,,,50,2022-11-14T09:40:47+00:00
504728,PH-0502,small_airport,Tagbita Airstrip,8.71491,117.35259,,AS,Philippines,PH,Palawan Province,PH-PLW,PLW,Rizal,0,,TGB,TGB,,,,50,2024-04-09T16:12:10+00:00
504729,PH-0503,small_airport,Rizal Airport,9.01267,117.65527,,AS,Philippines,PH,Palawan Province,PH-PLW,PLW,Rizal,0,,,,,,,50,2022-11-08T03:49:39+00:00
504811,PH-0514,small_airport,Tarumpitao Point Airfield,9.04366,117.6336,23,AS,Philippines,PH,Palawan Province,PH-PLW,PLW,Rizal,0,RPTP,,,,,,50,2022-11-14T09:32:01+00:00
430071,PH-0492,small_airport,Three Thirty Airstrip,10.01095,123.42209,125,AS,Philippines,PH,Cebu Province,PH-CEB,CEB,Ronda,0,,,,,,,50,2022-09-22T16:58:07+00:00
337844,PH-0251,small_airport,General Emilio Aguinaldo Airstrip,12.81818,120.88265,,AS,Philippines,PH,Occidental Mindoro Province,PH-MDC,MDC,Sablayan,0,,,,,,,50,2020-12-16T16:45:41+00:00
326012,PH-0105,small_airport,Samal (Bataan 2020) Airstrip,14.770725,120.506081,,AS,Philippines,PH,Bataan Province,PH-BAN,BAN,Samal,0,,,,,https://en.wikipedia.org/wiki/List_of_airports_in_the_Philippines,"Samal, Bataan 2020",50,2020-07-16T16:20:32+00:00
308652,PH-0002,small_airport,San Antonio Airport,12.417,124.2742,3,AS,Philippines,PH,Northern Samar Province,PH-NSA,NSA,San Antonio,0,,,,,https://en.wikipedia.org/wiki/San_Antonio_Airport_(Philippines),"Dalupiri, Dalupiri Island National, Luparan han San Antonio, Paliparan ng San Antonio, Tugpahanan sa San Antonio",50,2022-08-30T13:07:11+00:00
308653,PH-0003,small_airport,Azagra Airstrip,12.2799,122.6246,10,AS,Philippines,PH,Romblon Province,PH-ROM,ROM,San Fernando,0,,,,,,,50,2020-12-29T16:33:01+00:00
430069,PH-0490,small_airport,Camotes Airstrip,10.65955,124.37011,70,AS,Philippines,PH,Cebu Province,PH-CEB,CEB,San Francisco,0,,,,,,,50,2022-09-22T16:48:08+00:00
326009,PH-0102,small_airport,Pinili Airstrip,15.762353,121.03157,,AS,Philippines,PH,Nueva Ecija Province,PH-NUE,NUE,San Jose,0,,,,,https://en.wikipedia.org/wiki/List_of_airports_in_the_Philippines,"Pinili, San Jose, Upper Pampanga River Project",50,2018-01-02T03:41:34+00:00
337349,PH-0192,small_airport,Doña Flavia Airstrip,8.46837,125.71063,184,AS,Philippines,PH,Agusan del Sur Province,PH-AGS,AGS,San Luis,0,,,,,,,50,2021-10-05T23:20:44+00:00
326021,PH-0109,small_airport,San Vicente Naval Airstrip,18.503785,122.148979,,AS,Philippines,PH,Cagayan Province,PH-CAG,CAG,Santa Ana,0,,,,,https://en.wikipedia.org/wiki/List_of_airports_in_the_Philippines#Military_airfields,"San Vicente, Santa Ana",50,2018-01-03T03:54:26+00:00
537863,PH-0598,small_airport,URC Tolong Airstrip,9.35211,122.84822,33,AS,Philippines,PH,Negros Oriental Province,PH-NER,NER,Santa Catalina,0,,,,,,Caranoche,50,2024-07-17T07:45:21+00:00
537864,PH-0599,small_airport,RSY Tolong Airstrip,9.32164,122.87817,43,AS,Philippines,PH,Negros Oriental Province,PH-NER,NER,Santa Catalina,0,,,,,,,50,2024-07-17T07:46:58+00:00
342182,PH-0350,small_airport,La Libertad Airstrip,7.46943,125.63599,69,AS,Philippines,PH,Davao del Norte Province,PH-DAV,DAV,Santo Tomas,0,,,,,,"Braulio E. Dujali, Farmington",50,2022-11-15T13:34:46+00:00
342183,PH-0351,small_airport,TADECO Santo Tomas Airstrip,7.43677,125.5999,108,AS,Philippines,PH,Davao del Norte Province,PH-DAV,DAV,Santo Tomas,0,,,,,,,50,2022-11-15T13:34:02+00:00
342184,PH-0352,small_airport,MEPI Aerodrome,7.51213,125.64206,89,AS,Philippines,PH,Davao del Norte Province,PH-DAV,DAV,Santo Tomas,0,,,,,,,50,2022-11-15T13:36:06+00:00
351515,PH-0458,small_airport,Lunga-og Airport,7.54462,125.69984,71,AS,Philippines,PH,Davao del Norte Province,PH-DAV,DAV,Santo Tomas,0,,,,,,Kimamon,50,2022-11-15T13:39:23+00:00
351516,PH-0459,small_airport,Kapalong Airport,7.57119,125.63414,185,AS,Philippines,PH,Davao del Norte Province,PH-DAV,DAV,Santo Tomas,0,,,,,,,50,2022-08-01T14:27:52+00:00
309717,PRNO,small_airport,Siocon Airport,7.710035,122.161989,60,AS,Philippines,PH,Zamboanga del Norte Province,PH-ZAN,ZAN,Siocon,0,RPNO,XSO,,,,,50,2024-04-04T08:07:25+00:00
516442,PH-0587,small_airport,Sipalay (San Jose) Airport,9.79231,122.45134,89,AS,Philippines,PH,Negros Occidental Province,PH-NEC,NEC,Sipalay,0,,,,,,Maricalum Mining Corporation,50,2024-06-26T15:11:10+00:00
348662,PH-0428,small_airport,Nabulao Airstrip,9.664463,122.535617,1492,AS,Philippines,PH,Negros Oriental Province,PH-NER,NER,Sipalay,0,,,,,,,50,2021-10-12T12:06:45+00:00
351524,PH-0465,small_airport,Sirawai Airport,7.58649,122.15746,46,AS,Philippines,PH,Zamboanga del Norte Province,PH-ZAN,ZAN,Sirawai,0,,,,,,,50,2022-01-15T13:12:31+00:00
42465,RPLZ,small_airport,Bacon Community Airport,13.006983,124.025731,120,AS,Philippines,PH,Sorsogon Province,PH-SOR,SOR,Sorsogon,0,RPLZ,,,,,,50,2023-04-11T15:43:22+00:00
5436,RP13,closed,Nonoc Airport,9.809309,125.595318,10,AS,Philippines,PH,Surigao del Norte Province,PH-SUN,SUN,Surigao City (Nonoc Island),0,,,,,,RP13,50,2023-12-24T05:37:28+00:00
349561,PH-0442,small_airport,Tagbina Airport,8.4775,126.13388,115,AS,Philippines,PH,Surigao del Sur Province,PH-SUR,SUR,Tagbina,0,,,,,,,50,2021-11-08T18:21:20+00:00
325717,PH-0024,small_airport,Taggat Airstrip,18.604703,121.061954,,AS,Philippines,PH,Cagayan Province,PH-CAG,CAG,Taggat,0,,,,,,"Taggat, Claveria",50,2017-12-04T00:53:39+00:00
342189,PH-0357,small_airport,Madaum Airstrip,7.38628,125.82884,47,AS,Philippines,PH,Davao del Norte Province,PH-DAV,DAV,Tagum,0,,,,,,Hijo Airstrip,50,2022-11-15T11:16:10+00:00
351514,PH-0457,small_airport,La Filipina Airport,7.47397,125.78789,61,AS,Philippines,PH,Davao del Norte Province,PH-DAV,DAV,Tagum,0,,,,,,,50,2022-11-15T11:50:08+00:00
504864,PH-0548,small_airport,Talayan Airport,6.97865,124.34272,92,AS,Philippines,PH,Maguindanao del Sur Province,PH-MDS,MDS,Talayan,0,,,,,,,50,2022-11-15T13:08:13+00:00
348386,PH-0417,small_airport,Lapanday Foods Tampakan Airport,6.410262,124.935451,522,AS,Philippines,PH,South Cotabato Province,PH-SCO,SCO,Tampakan,0,,,,,,,50,2022-11-15T13:24:06+00:00
325991,PH-0089,small_airport,Manny W Barradas Airstrip,14.096517,121.115245,,AS,Philippines,PH,Batangas Province,PH-BTG,BTG,Tanauan,0,,,,,,"Barradas, Tanauan",50,2020-09-24T12:00:04+00:00
326020,PH-0108,small_airport,Captain Mateo Capinpin Airstrip,14.53567,121.364572,,AS,Philippines,PH,Rizal Province,PH-RIZ,RIZ,Tanay,0,,,,,https://en.wikipedia.org/wiki/List_of_airports_in_the_Philippines#Military_airfields,Captain Mateo Capinpin,50,2018-01-03T02:52:47+00:00
325986,PH-0085,closed,Alto Airfield,15.424775,120.631911,,AS,Philippines,PH,Tarlac Province,PH-TAR,TAR,Tarlac City,0,,,,,,"Alto, Tarlac",50,2023-11-12T19:03:18+00:00
516445,PH-0589,small_airport,Tambo Airport,9.91655,123.07378,1368,AS,Philippines,PH,Negros Oriental Province,PH-NER,NER,Tayasan,0,,,,,,,50,2023-12-02T12:43:30+00:00
504735,PH-0509,small_airport,Bato Airport,10.70576,119.486132,,AS,Philippines,PH,Palawan Province,PH-PLW,PLW,Taytay,0,,,,,,,50,2022-11-08T03:59:49+00:00
326285,PH-0164,small_airport,Sangi Airstrip,10.392492,123.645,,AS,Philippines,PH,Cebu Province,PH-CEB,CEB,Toledo,0,,,,,https://en.wikipedia.org/wiki/List_of_airports_in_the_Philippines#Unclassified_aerodromes,"Sangi, Toledo",50,2021-10-12T11:59:11+00:00
337382,PH-0005,small_airport,Tuy Airstrip,14.014444,120.734722,236,AS,Philippines,PH,Batangas Province,PH-BTG,BTG,Tuy,0,,,TUY,,,,50,2022-01-08T15:10:29+00:00
309716,RPSN,small_airport,Ubay Airport,10.059037,124.425573,7,AS,Philippines,PH,Bohol Province,PH-BOH,BOH,Ubay,0,RPSN,,,,https://en.wikipedia.org/wiki/Ubay_Airport,,50,2022-09-26T00:18:57+00:00
356316,PH-0488,small_airport,Mountain View College Airport,7.98796,125.02664,,AS,Philippines,PH,Bukidnon Province,PH-BUK,BUK,Valencia,0,,,,,,,50,2022-08-24T14:05:49+00:00
351512,PH-0455,small_airport,Lurugan Airport,7.98365,125.05351,1713,AS,Philippines,PH,Bukidnon Province,PH-BUK,BUK,Valencia City,0,,,,,,,50,2022-01-15T13:00:27+00:00
309719,PH-0004,small_airport,Wao Airport,7.63652,124.73388,,AS,Philippines,PH,Lanao del Sur Province,PH-LAS,LAS,Wao,0,,,,,,Landing a Wao,50,2022-11-15T12:32:56+00:00
351508,PH-0451,heliport,Sarangani Provincial Capitol Heliport,6.10057,125.27113,52,AS,Philippines,PH,Sarangani Province,PH-SAR,SAR,Alabel,0,,,,,,,0,2022-01-15T12:47:59+00:00
343753,PH-0387,closed,Thousand Islands International Airport (under construction),16.14357,120.03444,,AS,Philippines,PH,Pangasinan Province,PH-PAN,PAN,Alaminos,0,,,,,,,0,2021-04-29T17:25:51+00:00
336812,PH-0179,heliport,Angeles University Medical Center Helipad,15.144919,120.594875,,AS,Philippines,PH,Pampanga Province,PH-PAM,PAM,Angeles,0,,,,,,,0,2020-10-15T10:56:32+00:00
337683,PH-0215,closed,Angeles West Airfield,15.13013,120.56456,,AS,Philippines,PH,Pampanga Province,PH-PAM,PAM,Angeles,0,,,,,,,0,2020-12-13T12:36:46+00:00
341180,PH-0319,closed,Angeles Airfield,15.12128,120.59572,,AS,Philippines,PH,Pampanga Province,PH-PAM,PAM,Angeles,0,,,,,,,0,2021-02-17T18:13:52+00:00
341181,PH-0320,closed,Angeles Northeast Airfield,15.15326,120.60049,,AS,Philippines,PH,Pampanga Province,PH-PAM,PAM,Angeles,0,,,,,,,0,2021-02-17T18:14:35+00:00
337715,PH-0218,heliport,Philippine National Bank Angono Branch Helipad,14.52375,121.15293,,AS,Philippines,PH,Rizal Province,PH-RIZ,RIZ,Angono,0,,,,,,,0,2020-12-13T18:27:25+00:00
337716,PH-0219,heliport,SM Center Angono Helipad,14.53054,121.15461,,AS,Philippines,PH,Rizal Province,PH-RIZ,RIZ,Angono,0,,,,,,,0,2020-12-13T18:28:49+00:00
339293,PH-0287,heliport,SM City Masinag Heliport,14.62639,121.12022,,AS,Philippines,PH,Rizal Province,PH-RIZ,RIZ,Antipolo,0,,,,,,,0,2021-01-12T11:58:01+00:00
504866,PH-0550,closed,Magatos Airport,7.55056,125.73043,62,AS,Philippines,PH,Davao del Norte Province,PH-DAV,DAV,Asuncion,0,,,,,,,0,2022-11-15T13:38:22+00:00
330813,PH-0168,closed,Porac Airfield,15.073444,120.542486,,AS,Philippines,PH,Pampanga Province,PH-PAM,PAM,Babo Sacan,0,,,,,https://en.wikipedia.org/wiki/Porac_Airfield,"Porac, Babo Sacan",0,2019-03-19T23:42:06+00:00
343847,PH-0391,closed,Angeles South (Lara) Airfield,15.08077,120.60094,190,AS,Philippines,PH,Pampanga Province,PH-PAM,PAM,Bacolor,0,,,,,,,0,2021-05-02T00:04:21+00:00
339281,PH-0276,heliport,SM City Bacoor Heliport,14.44391,120.95059,,AS,Philippines,PH,Cavite Province,PH-CAV,CAV,Bacoor,0,,,,,,,0,2021-01-12T11:30:24+00:00
339294,PH-0288,heliport,SM City Molino Heliport,14.38439,120.97659,,AS,Philippines,PH,Cavite Province,PH-CAV,CAV,Bacoor,0,,,,,,,0,2021-01-12T11:58:50+00:00
508758,PH-0575,heliport,NPC-NPV Heliport,14.60504,120.39634,125,AS,Philippines,PH,Bataan Province,PH-BAN,BAN,Bagac,0,,,,,,,0,2023-05-18T11:51:00+00:00
302045,BNQ,closed,Baganga Airport,7.611944,126.568889,42,AS,Philippines,PH,Davao Oriental Province,PH-DAO,DAO,Baganga,0,,,,,,BNQ,0,2022-11-15T11:46:22+00:00
337817,PH-0242,heliport,Camp John Hay Forest Lodge Helipad,16.40193,120.61779,,AS,Philippines,PH,Benguet Province,PH-BEN,BEN,Baguio,0,,,,,,,0,2020-12-16T11:56:18+00:00
337818,PH-0243,heliport,Camp John Hay White House Helipad,16.40271,120.61718,,AS,Philippines,PH,Benguet Province,PH-BEN,BEN,Baguio,0,,,,,,,0,2020-12-16T11:56:52+00:00
337819,PH-0244,heliport,Camp John Hay Country Estates Helipad,16.40269,120.61818,,AS,Philippines,PH,Benguet Province,PH-BEN,BEN,Baguio,0,,,,,,,0,2020-12-16T11:58:26+00:00
354413,PH-0483,heliport,Candaraman Island Helipad,8.082791,117.101292,,AS,Philippines,PH,Palawan Province,PH-PLW,PLW,Balabac,0,,,,,,,0,2022-11-08T03:18:24+00:00
504831,PH-0532,heliport,Sibaring Heliport,8.18136,117.29615,13,AS,Philippines,PH,Palawan Province,PH-PLW,PLW,Balabac,0,,,,,,Sebaring,0,2024-06-29T08:04:59+00:00
326186,PH-0159,heliport,Balamban Heliport,10.470439,123.69704,,AS,Philippines,PH,Cebu Province,PH-CEB,CEB,Balamban,0,,,,,,Balamban,0,2018-01-21T06:08:31+00:00
337846,PH-0253,closed,Balayan (Magabe) Airfield,13.95161,120.73582,,AS,Philippines,PH,Batangas Province,PH-BTG,BTG,Balayan,0,,,,,,,0,2020-12-16T16:53:45+00:00
339283,PH-0278,heliport,SM City Baliwag Heliport,14.96088,120.8897,,AS,Philippines,PH,Bulacan Province,PH-BUL,BUL,Baliuag,0,,,,,,,0,2021-01-12T11:32:56+00:00
343772,PH-0389,heliport,Baliuag Heliport,14.96542,120.8948,59,AS,Philippines,PH,Bulacan Province,PH-BUL,BUL,Baliuag,0,,,,,,,0,2021-04-29T21:26:04+00:00
430596,PH-0498,closed,Daja Airstrip,11.56298,122.30838,98,AS,Philippines,PH,Aklan Province,PH-AKL,AKL,Banga,0,,,,,,,0,2022-10-20T13:28:34+00:00
349557,PH-0438,closed,Barobo Airport,8.53277,126.06861,180,AS,Philippines,PH,Surigao del Sur Province,PH-SUR,SUR,Barobo,0,,,,,,,0,2021-11-08T18:16:11+00:00
325553,PH-0009,heliport,Chevron Terminal Heliport,13.78246,121.022376,,AS,Philippines,PH,Batangas Province,PH-BTG,BTG,Batangas,0,,,,,,"Danglayan, Chevron",0,2020-12-15T15:51:21+00:00
325554,PH-0010,heliport,Cochem Heliport (Danglayan),13.78058,121.01412,,AS,Philippines,PH,Batangas Province,PH-BTG,BTG,Batangas,0,,,,,,"Cochem, Danglayan",0,2020-12-15T15:54:50+00:00
325555,PH-0011,heliport,Santa Rita Power Plant Heliport,13.767591,121.033632,,AS,Philippines,PH,Batangas Province,PH-BTG,BTG,Batangas,0,,,,,,Santa Rita,0,2020-12-15T16:01:30+00:00
325564,PH-0012,heliport,Shell Malampaya Natural Gas Receiving Facility (Tabangao) Heliport,13.7177,121.060629,,AS,Philippines,PH,Batangas Province,PH-BTG,BTG,Batangas,0,,,,,,Tabangao,0,2020-12-15T15:59:19+00:00
325565,PH-0013,heliport,JG Summit Olefins Corporation (Pinamucan) Helipad,13.677734,121.056255,,AS,Philippines,PH,Batangas Province,PH-BTG,BTG,Batangas,0,,,,,,"Pinamucan, JG Summit Olefins Corp",0,2020-12-15T15:57:06+00:00
325566,PH-0014,heliport,Himmel Industries Tank Farm Heliport,13.687759,121.050983,,AS,Philippines,PH,Batangas Province,PH-BTG,BTG,Batangas,0,,,,,,"Pinamucan, Himmel Industries",0,2020-12-15T15:58:26+00:00
325574,PH-0015,heliport,KEPCO Ilijan Power Plant Heliport,13.62061,121.076908,,AS,Philippines,PH,Batangas Province,PH-BTG,BTG,Batangas,0,,,,,,Ilijan,0,2020-12-15T15:55:48+00:00
337757,PH-0220,heliport,SM City Batangas Heliport,13.75616,121.06816,,AS,Philippines,PH,Batangas Province,PH-BTG,BTG,Batangas,0,,,,,,,0,2020-12-15T15:29:39+00:00
504884,PH-0568,closed,Taratak Airfield,8.52386,117.39737,52,AS,Philippines,PH,Palawan Province,PH-PLW,PLW,Bataraza,0,,,,,,,0,2022-11-15T20:11:39+00:00
325757,PH-0025,heliport,Bauang Power Plant Heliport,16.489863,120.32767,,AS,Philippines,PH,La Union Province,PH-LUN,LUN,Bauang,0,,,,,,"Bauang, 1590 Energy",0,2017-12-09T00:43:22+00:00
325758,PH-0026,heliport,Bauang Power Plant Helipad,16.490059,120.326997,,AS,Philippines,PH,La Union Province,PH-LUN,LUN,Bauang,0,,,,,,"Bauang, 1590 Energy",0,2017-12-09T00:46:51+00:00
504829,PH-0530,heliport,Biliran Heliport,11.46335,124.47474,3,AS,Philippines,PH,Biliran Province,PH-BIL,BIL,Biliran,0,,,,,,,0,2022-11-15T16:56:31+00:00
349560,PH-0441,closed,PICOP Airport,8.195227,126.359843,,AS,Philippines,PH,Surigao del Sur Province,PH-SUR,SUR,Bislig,0,,,,,,,0,2022-11-15T12:08:49+00:00
504814,PH-0515,closed,Brooke's Point Airstrip,8.80757,117.84951,36,AS,Philippines,PH,Palawan Province,PH-PLW,PLW,Brooke's Point,0,,,,,,,0,2022-11-14T11:13:45+00:00
337347,PH-0190,closed,Buenavista Airfield,8.94222,125.39722,53,AS,Philippines,PH,Agusan del Norte Province,PH-AGN,AGN,Buenavista,0,,,,,,RPWV,0,2021-11-08T18:08:13+00:00
538646,PH-0604,closed,Bayug Airfield,10.9804,124.90742,149,AS,Philippines,PH,Leyte Province,PH-LEY,LEY,Burauen,0,,,,,,,0,2024-07-23T04:47:22+00:00
538647,PH-0605,closed,San Pablo Airfield,10.98348,124.92507,125,AS,Philippines,PH,Leyte Province,PH-LEY,LEY,Burauen,0,,,,,,,0,2024-07-23T04:48:24+00:00
538648,PH-0606,closed,Buri Airfield,10.99169,124.90239,177,AS,Philippines,PH,Leyte Province,PH-LEY,LEY,Burauen,0,,,,,,,0,2024-07-23T04:49:20+00:00
430581,PH-0494,seaplane_base,Busuanga Bay Lodge Seaplane Terminal,12.0231,119.97753,,AS,Philippines,PH,Palawan Province,PH-PLW,PLW,Busuanga,0,,,,,,,0,2022-10-19T16:07:59+00:00
430582,PH-0495,seaplane_base,Huma Island Resort Seaplane Terminal,12.05337,119.90455,,AS,Philippines,PH,Palawan Province,PH-PLW,PLW,Busuanga,0,,,,,,,0,2022-10-19T16:09:29+00:00
349554,PH-0435,closed,Tungao Airport,8.77305,125.54638,413,AS,Philippines,PH,Agusan del Norte Province,PH-AGN,AGN,Butuan,0,,,,,,,0,2021-11-08T18:06:17+00:00
325759,PH-0027,heliport,Wenceslao Heliport,16.455614,120.332915,,AS,Philippines,PH,La Union Province,PH-LUN,LUN,Caba,0,,,,,,Wenceslao,0,2020-12-16T12:58:05+00:00
326024,PH-0110,closed,Cabanatuan Airstrip (Camp Tinio),15.486231,121.042396,,AS,Philippines,PH,Nueva Ecija Province,PH-NUE,NUE,Cabanatuan,0,,,,,https://en.wikipedia.org/wiki/List_of_airports_in_the_Philippines#Military_airfields,"Cabanatuan, Camp Tinio",0,2018-01-03T13:36:46+00:00
337808,PH-0233,heliport,SM City Cabanatuan Heliport,15.46759,120.95495,,AS,Philippines,PH,Nueva Ecija Province,PH-NUE,NUE,Cabanatuan,0,,,,,,,0,2020-12-16T11:27:51+00:00
347675,PH-0415,closed,Lorenville Heliport,15.47625,120.97829,,AS,Philippines,PH,Nueva Ecija Province,PH-NUE,NUE,Cabanatuan,0,,,,,,,0,2021-09-16T12:22:13+00:00
508744,PH-0573,heliport,Cabcaben Heliport,14.44453,120.58574,15,AS,Philippines,PH,Bataan Province,PH-BAN,BAN,Cabcaben,0,,,,,,,0,2023-05-18T06:05:40+00:00
337802,PH-0227,heliport,Fastech Helipad,14.23451,121.09219,,AS,Philippines,PH,Laguna Province,PH-LAG,LAG,Cabuyao,0,,,,,,,0,2020-12-16T09:51:45+00:00
348660,PH-0426,seaplane_base,Lakawon Resort Seaplane Base,11.03811,123.2026,,AS,Philippines,PH,Negros Occidental Province,PH-NEC,NEC,Cadiz,0,,,,,,,0,2021-10-12T11:57:14+00:00
538869,PH-0608,closed,Carolina Airport,10.96075,123.17653,59,AS,Philippines,PH,Negros Occidental Province,PH-NEC,NEC,Cadiz,0,,,,,,,0,2024-07-24T11:24:00+00:00
355929,PH-0486,closed,ABCI Heliport,8.42827,124.62498,354,AS,Philippines,PH,Misamis Oriental Province,PH-MSR,MSR,Cagayan de Oro,0,,,,,,,0,2024-06-26T16:37:52+00:00
349555,PH-0436,closed,Aras-Asan Airstrip,8.90661,126.299658,16,AS,Philippines,PH,Surigao del Sur Province,PH-SUR,SUR,Cagwait,0,,,,,,,0,2024-06-29T07:57:10+00:00
504761,PH-0512,heliport,Santa Lucia Mall Heliport,14.61837,121.10062,,AS,Philippines,PH,National Capital Region (Metropolitan Manila),PH-00,0,Cainta,0,,,,,,,0,2022-11-10T12:45:18+00:00
504762,PH-0513,heliport,Santa Lucia East Grand Mall Heliport,14.6194,121.10125,,AS,Philippines,PH,National Capital Region (Metropolitan Manila),PH-00,0,Cainta,0,,,,,,,0,2022-11-10T12:48:00+00:00
339312,PH-0304,heliport,Sem-Calaca Helipad,13.92731,120.78719,,AS,Philippines,PH,Batangas Province,PH-BTG,BTG,Calaca,0,,,,,,,0,2021-01-12T12:36:11+00:00
326025,PH-0111,closed,Canlubang Airstrip,14.22367,121.09927,,AS,Philippines,PH,Laguna Province,PH-LAG,LAG,Calamba,0,,,,,https://en.wikipedia.org/wiki/List_of_airports_in_the_Philippines#Military_airfields,"Canlubang, Calamba Airfield",0,2021-03-25T14:29:42+00:00
337801,PH-0226,heliport,SM City Calamba Heliport,14.20305,121.15567,,AS,Philippines,PH,Laguna Province,PH-LAG,LAG,Calamba,0,,,,,,,0,2020-12-16T09:49:17+00:00
504823,PH-0524,heliport,Camp Lim Heliport,14.21393,121.12042,167,AS,Philippines,PH,Laguna Province,PH-LAG,LAG,Calamba,0,,,,,,,0,2022-11-14T12:45:14+00:00
325921,PH-0067,closed,Lago de Oro Wakepark Hotel Helipad,13.91657,120.622158,,AS,Philippines,PH,Batangas Province,PH-BTG,BTG,Calatagan,0,,,,,,"Lago de Oro Wakepark Hotel, Balibago",0,2024-06-15T21:41:50+00:00
325997,PH-0094,heliport,Calatagan (Hacienda Bigaa) Heliport,13.848569,120.635766,,AS,Philippines,PH,Batangas Province,PH-BTG,BTG,Calatagan,0,,,,,,"Calatagan, Hacienda Zobel",0,2024-06-15T21:49:37+00:00
337847,PH-0254,heliport,Coral Shores Heliport,13.78265,120.65162,,AS,Philippines,PH,Batangas Province,PH-BTG,BTG,Calatagan,0,,,,,,,0,2020-12-16T16:56:10+00:00
339287,PH-0281,heliport,SM Center Sangandaan Heliport,14.65845,120.97225,,AS,Philippines,PH,National Capital Region (Metropolitan Manila),PH-00,0,Caloocan,0,,,,,,,0,2021-01-12T11:40:29+00:00
